,Unnamed: 0,photo_id,exif_camera_make,exif_camera_model,exif_iso,exif_focal_length,exif_aperture_value,exif_exposure_time,orientation,iso_noise_bin_label,iso_noise_label,DoF_bin,DoF,exposure_label,focal_label_bin,focal_label
12357,12357,QxxqESp1ll8,,,,,,,1,,,,,,,
12359,12359,ZT5mTdznDco,,,,,,,1,,,,,,,
12361,12361,_tfCdU7tuJ0,,,,,,,1,,,,,,,
12363,12363,8DujUEpxazE,,,,,,,1,,,,,,,
12365,12365,CvEQqZBORRc,,,,,,,0,,,,,,,
12376,12376,HWs9HTMzf6Y,,,,,,,1,,,,,,,
12378,12378,iSUccs7RhsM,NIKON CORPORATION,NIKON D500,,,,,0,,,,,,,
12380,12380,fH8lOM299ag,,,,,,,1,,,,,,,
12386,12386,PSrMFwz5gCU,SONY,DSC-HX350,,,,,0,,,,,,,
12398,12398,Co1ItSyXvq8,SONY,ILCE-7M2,50.0,,,30,0,0.0,0.0,,,0.0,,
12402,12402,X00ZafKUdBo,,,,,,,1,,,,,,,
12404,12404,t6TUWMXKgag,,,,,,,0,,,,,,,
12420,12420,stft2ZhAZnw,NIKON CORPORATION,NIKON D610,,,,,0,,,,,,,
12422,12422,yYHuMFSZ7A4,,,,,,,1,,,,,,,
12431,12431,dmPlSznVjsQ,,,,,,,0,,,,,,,
12436,12436,809gNezh_b8,,,,,,,0,,,,,,,
12438,12438,6_tSiHVv_y4,,,,,,,0,,,,,,,
12442,12442,3rabTGLccwc,,,,,,,1,,,,,,,
12445,12445,EDvECxZcu6Q,,,,,,,0,,,,,,,
12453,12453,_hOq9Ia5pTQ,,,,,,,0,,,,,,,
12463,12463,e09sDeV8Azs,,,,,,,1,,,,,,,
12464,12464,JPBHnu1lTz0,Nikon,D800,,,,,1,,,,,,,
12481,12481,rPG1Fg8UDUw,,,,,,,1,,,,,,,
12495,12495,s2Zyn_8ich8,,,,,,,0,,,,,,,
12520,12520,n2w_6qtYWyI,,,,,,,0,,,,,,,
12529,12529,-jXsYZeA7tQ,,,,,,,1,,,,,,,
12553,12553,lOYyakxnMu0,,,,,,,1,,,,,,,
12555,12555,Ss6456d4St8,,,,,,,1,,,,,,,
12567,12567,CapqzCpuKQ0,,,,,,,1,,,,,,,
12573,12573,Bu5D3tfhugM,Canon,EOS760D,100.0,,,,1,0.0,0.0,,,,,
12577,12577,KcH4PcbL63w,,,,,,,1,,,,,,,
12581,12581,RLlwhlh0KpM,Apple,iPhone 7 Plus,,,,,1,,,,,,,
12582,12582,GMBRaJhR6t4,,,,,,,0,,,,,,,
12588,12588,SVpo81IiCkY,,,,,,,0,,,,,,,
12593,12593,4juwXDwFhPQ,,,,,,,0,,,,,,,
12597,12597,lCPfh95L0nc,,,,,,,1,,,,,,,
12612,12612,U7jr4ZE7reQ,,,,4.3,2.0,1/151,1,,,0.0,0.0,1.0,0.0,0.0
12613,12613,S1CWlLK3_cI,,,,,,,1,,,,,,,
12616,12616,5G_peujhUY4,Canon,Canon EOS 5D Mark III,12800.0,,,25,0,1.0,2.0,,,0.0,,
12621,12621,kZvBwNc43Mc,,,,,,,1,,,,,,,
12624,12624,iiQL6Y7wrlk,DJI,FC220,,4.7,2.2,1/2800,1,,,0.0,0.0,2.0,0.0,0.0
12664,12664,RrhoLronAf4,SONY,ILCE-6000,1600.0,,,10,0,1.0,1.0,,,0.0,,
12668,12668,KndUMm74tc0,,,,,,,0,,,,,,,
12673,12673,O_B1LTxHb98,,,,,,,1,,,,,,,
12676,12676,em2ytvoRgFc,"FUJI PHOTO FILM CO., LTD.",SP-3000,,,,,1,,,,,,,
12677,12677,YTB3TFbz19w,,,,,,,1,,,,,,,
12694,12694,je41C2yJQxU,,,,,,,0,,,,,,,
12695,12695,ueT5V6mFtE8,SONY,ILCE-7,80.0,,,1/200,0,0.0,0.0,,,1.0,,
12701,12701,VnxD9HBR49g,,,,,,,1,,,,,,,
12704,12704,LXw-Dg0H4is,,,,,,,1,,,,,,,
12711,12711,PXchClPTMT8,,,,,,,0,,,,,,,
12713,12713,LIlG2UO71TY,Canon,Canon EOS 5D Mark III,50.0,100.0,,1/250,0,0.0,0.0,,,1.0,1.0,2.0
12724,12724,M95-u5d5lt4,,,,,,,1,,,,,,,
12725,12725,4Cep-u-04rA,,,,,,,0,,,,,,,
12737,12737,1FG11z7p7wQ,,,,,,,0,,,,,,,
12744,12744,Y0QG7GBHBLE,,,,,,,0,,,,,,,
12746,12746,NprSHWuapPY,SONY,ILCE-7M3,200.0,55.0,1.8,,0,0.0,0.0,0.0,0.0,,0.0,1.0
12750,12750,Oy3ExU4SZ8w,,,,,,,0,,,,,,,
12752,12752,wdB2bCiVo08,,,,,,,1,,,,,,,
12759,12759,464wfabbCGQ,"FUJI PHOTO FILM CO., LTD.",SP-1500,,,,,1,,,,,,,
12761,12761,6s38oNTMh64,Leica,R7,800.0,,,,1,1.0,1.0,,,,,
12762,12762,rMhBcdCSh0Y,SONY,ILCE-7M3,100.0,,,1/400,0,0.0,0.0,,,2.0,,
12763,12763,YOK9l3dYNaI,,,,,,,0,,,,,,,
12784,12784,5UjzX51OdF4,,,,,,,1,,,,,,,
12795,12795,z4_fg3mPh9s,,,,,,,0,,,,,,,
12816,12816,nRzvUFZn9L8,SONY,ILCE-7RM2,100.0,,,1/60,1,0.0,0.0,,,1.0,,
12817,12817,QvbLjB9pHLM,SONY,ILCE-7M2,1600.0,,,1/50,0,1.0,1.0,,,1.0,,
12820,12820,naXNSphxYIc,,,,,,,0,,,,,,,
12829,12829,zdj3p00Rep0,,,,,,,1,,,,,,,
12832,12832,ghVaKawoKS0,SONY,ILCE-7M2,400.0,,,1/200,1,0.0,0.0,,,1.0,,
12845,12845,NljTy5Y15JM,,,,,,,1,,,,,,,
12859,12859,GsdTx_G1XaQ,Olympus,DP71,,,1.3,1/27,1,,,0.0,0.0,1.0,,
12873,12873,GU2nWOhDFAY,,,,,,,1,,,,,,,
12876,12876,CX6-_wXxOsY,,,,,,,0,,,,,,,
12879,12879,0fhQYNv2nzE,FUJIFILM,X-H1,,,,,1,,,,,,,
12903,12903,nVHIrkG0rPc,,,,,,,1,,,,,,,
12908,12908,bUNOr0x8BSA,,,,,,,1,,,,,,,
12911,12911,_Q4mepyyjMw,Apple,iPhone 6s Plus,,4.2,2.2,1/160,0,,,0.0,0.0,1.0,0.0,0.0
12914,12914,GvSLkDH7XdI,Canon,,,400.0,,1/100,1,,,,,1.0,1.0,2.0
12915,12915,9oYejvnGNj0,,,,,,,0,,,,,,,
12926,12926,mINfOPaFpzQ,EPSON,Perfection V600,,,,,0,,,,,,,
12928,12928,7euLKyfZfEU,Epson,PerfectionV700,,,,,1,,,,,,,
12936,12936,MFbyzPYC8SU,,,,,,,1,,,,,,,
12938,12938,ONVX1qrfw0A,,,,,,,0,,,,,,,
12946,12946,NfpRpUiwMbk,,,,,,,1,,,,,,,
12960,12960,Wft_9NCuh0A,,,,,,,0,,,,,,,
12969,12969,vtwO53rvdvM,,,,,,,0,,,,,,,
12971,12971,zD9O1tgKwvw,Canon,Canon EOS 80D,,,,,1,,,,,,,
12976,12976,PkXHRgGSw4o,Canon,Canon EOS 7D,100.0,50.0,,1/160,1,0.0,0.0,,,1.0,0.0,1.0
12978,12978,qsYM_gFgliw,,,,,,,1,,,,,,,
12983,12983,tFBjYVy9CwQ,,,,,,,1,,,,,,,
12986,12986,OxPuMO3zQ9s,,,,,,,0,,,,,,,
12998,12998,SLuZoqV4NDI,,,,,,,0,,,,,,,
12999,12999,TmzhGmML2TY,,,,,,,0,,,,,,,
13004,13004,7NtmX38Jr0U,,,,,,,1,,,,,,,
13008,13008,s7qZayMy6Go,,,,,,,0,,,,,,,
13013,13013,8UqLnmkX4YM,nikon,D610,,50.0,,,1,,,,,,0.0,1.0
13024,13024,g4uAI6e47v8,,,,,,,1,,,,,,,
13032,13032,iQYvSNlKI8I,Canon,Canon EOS 5D Mark IV,500.0,,,1/1000,0,1.0,1.0,,,2.0,,
13049,13049,4jj7y-RvgsY,SONY,ILCE-6000,100.0,,,1/4000,0,0.0,0.0,,,2.0,,
13051,13051,FEQXTTmuwLQ,,,,,,,0,,,,,,,
13054,13054,P2iRe3Okd4U,,,,,,,0,,,,,,,
13067,13067,VyYOUQsxVhs,SONY,ILCE-6500,800.0,,,30,0,1.0,1.0,,,0.0,,
13080,13080,ftwDuke2UgA,,,,,,,1,,,,,,,
13084,13084,x00aHcPllOo,,,,,,,1,,,,,,,
13098,13098,EWnBD3Een3I,SONY,ILCE-7M2,500.0,,,1/100,1,1.0,1.0,,,1.0,,
13100,13100,EBmi-zjiNaI,,,,,,,0,,,,,,,
13102,13102,nX6QkJ5Gf9M,SONY,ILCE-7RM2,64.0,,,1/1600,1,0.0,0.0,,,2.0,,
13113,13113,QV3PzSw9i8I,Canon,Canon EOS 1300D,800.0,50.0,,1/4000,0,1.0,1.0,,,2.0,0.0,1.0
13124,13124,w9hXuaV6gvs,Ricoh,GR II,,,,,1,,,,,,,
13128,13128,xXa4h--mrbM,,Nikon EM,,,,,1,,,,,,,
13131,13131,fFVBt6WmJ6g,FUJIFILM,X-Pro1,640.0,50.0,,1/125,0,1.0,1.0,,,1.0,0.0,1.0
13138,13138,52M4SY5LsUA,OLYMPUS IMAGING CORP.,E-PL7,,,,1/200,1,,,,,1.0,,
13143,13143,CG1WELHqPrY,Apple,iPhone,,,,,0,,,,,,,
13146,13146,kGtFjYdm7DI,,,,,,,1,,,,,,,
13157,13157,0jy-e04bmaE,,,,,,,0,,,,,,,
13161,13161,UiiTzYSzGQw,Sony,a7iii,,16.0,,,0,,,,,,0.0,0.0
13164,13164,6XrbdMWBg_g,,,,,,,0,,,,,,,
13171,13171,ueJJlc4Mclk,,,,,,,0,,,,,,,
13179,13179,nawbGwt_12U,Canon,Canon EOS 70D,100.0,,,1/200,0,0.0,0.0,,,1.0,,
13180,13180,mjvx6KF_ftg,,,,,,,0,,,,,,,
13181,13181,hUak_odEg8A,,,,,,,0,,,,,,,
13192,13192,cLRvJPVw69U,,,,,,,1,,,,,,,
13194,13194,u9RqbVDWtbQ,,,,,,,0,,,,,,,
13198,13198,CW-IsRUjvtk,,,,,,,0,,,,,,,
13212,13212,6ET9eBWVeCw,,,,,,,1,,,,,,,
13224,13224,c5pNtQ_eIZ0,,,,,,,0,,,,,,,
13235,13235,db1r-AjW6YM,,,,,,,0,,,,,,,
13249,13249,689ybQ_0EyY,,,,,,,0,,,,,,,
13251,13251,HcL5DG6CHRg,Leica,M6,400.0,50.0,,,1,0.0,0.0,,,,0.0,1.0
13252,13252,4Oc_CxCBhSA,,,,,,,0,,,,,,,
13264,13264,q-I5OlNELvM,,,,,,,1,,,,,,,
13267,13267,JiuVoQd-ZLk,,,,,,,0,,,,,,,
13274,13274,xsFxnW9_KZ0,,,,,,,1,,,,,,,
13275,13275,YqBEoEaGbvg,Canon,Canon,100.0,,,1/200,1,0.0,0.0,,,1.0,,
13278,13278,7W-XM-91EbE,,,,,,,0,,,,,,,
13280,13280,NR_tXTuyTak,SONY,ILCE-7SM2,100.0,,,1/100,1,0.0,0.0,,,1.0,,
13281,13281,Gv7jYYGQVYw,,,,,,,0,,,,,,,
13289,13289,lfxIZmSOHlg,,,,,,,1,,,,,,,
13295,13295,nwVHmuVpFTs,,,,,,,1,,,,,,,
13328,13328,BuzUYEEPl_g,,,,,,,0,,,,,,,
13361,13361,0kxebH7U7xg,,,,,,,1,,,,,,,
13362,13362,1PlrzNhc_KQ,,,,,,,0,,,,,,,
13364,13364,VUTKaWTxAkY,,,,,,,0,,,,,,,
13366,13366,b8O1SJEvKIo,,,,,,,0,,,,,,,
13367,13367,v2NwoZG59dQ,Sony,a6000,,,,,0,,,,,,,
13375,13375,Th6ul7Zd0jM,,,,,,,0,,,,,,,
13381,13381,Outc9fnDvWs,,,,,,,0,,,,,,,
13382,13382,tLQRMO33DeI,,,,,,,0,,,,,,,
13395,13395,qtHhv2NE1Vo,,,,,,,0,,,,,,,
13396,13396,CCLy_uElfcE,,,,,,,0,,,,,,,
13397,13397,4aBUvFdeFnI,,,,,,,0,,,,,,,
13403,13403,8GANzOIotvs,,,,,,,0,,,,,,,
13408,13408,YwH212PJk0Q,SONY,SLT-A77V,160.0,,,1/320,0,0.0,0.0,,,2.0,,
13413,13413,AbcqHhW5hpk,,,,,,,1,,,,,,,
13415,13415,Jpb0rUMsfDQ,,,,,,,1,,,,,,,
13418,13418,An18-liwqIw,,,,,,,0,,,,,,,
13420,13420,UDli4t68AHM,,,,,,,0,,,,,,,
13422,13422,ZBR6IgA9zzM,,,,,,,1,,,,,,,
13428,13428,Lzq-zkGmLOg,,,,,,,1,,,,,,,
13429,13429,QAVhRKo7vi8,,,,,,,0,,,,,,,
13446,13446,rHCdqRXeQNY,,,,,,,0,,,,,,,
13456,13456,ZZhlmDHiQTQ,,,,,,,1,,,,,,,
13457,13457,-iflrGMhtfc,,,,,,,0,,,,,,,
13459,13459,gbmTyllsw-s,SONY,ILCE-7M3,2000.0,,,1/250,0,1.0,2.0,,,1.0,,
13460,13460,bkc-m0iZ4Sk,,,,,,,1,,,,,,,
13466,13466,RMVjvm9j-Z0,,,,,,,1,,,,,,,
13467,13467,XnDG84G9wEU,,,,,,,1,,,,,,,
13479,13479,IH5XSVpwZDk,Canon,Canon EOS 70D,400.0,,,10,1,0.0,0.0,,,0.0,,
13481,13481,CD-5TTTAbLU,NORITSU KOKI,QSS-32_33,,,,,1,,,,,,,
13483,13483,hpTJrAKM_3s,,,,,,,1,,,,,,,
13489,13489,jvZ-DzlMl0Q,,,,,,,0,,,,,,,
13496,13496,Y0kiGIsaMnE,,,,,,,0,,,,,,,
13497,13497,wkjeq0kPg0M,,,,,,,1,,,,,,,
13516,13516,ZzNLsAPymuI,,,,,,,1,,,,,,,
13523,13523,F8cqx-8Gj-Q,SONY,ILCE-7M2,800.0,50.0,,1/40,1,1.0,1.0,,,1.0,0.0,1.0
13524,13524,0zPMieZk240,,,,,,,1,,,,,,,
13525,13525,UNksPqDxPFY,Fujifilm,X-T2,200.0,,11.0,350,1,0.0,0.0,1.0,2.0,0.0,,
13527,13527,ZgDNfiw5aOQ,Canon,Canon EOS 6D Mark II,,,,,0,,,,,,,
13528,13528,PuLsDCBbyBM,,,,,,,0,,,,,,,
13530,13530,m-gaU7tQK7A,,,,,,,0,,,,,,,
13531,13531,jfL-Dt3ITjA,,,,,,,0,,,,,,,
13537,13537,UKx93uQ4boY,,,,,,,1,,,,,,,
13542,13542,qcMR_rcmgT8,,,,,,,0,,,,,,,
13545,13545,Qy7d_SI_79o,,,,,,,1,,,,,,,
13549,13549,MFlZ6NiJ1u0,Sony,A7RIII,200.0,,7.1,1/1000,1,0.0,0.0,1.0,2.0,2.0,,
13564,13564,LoGIbF_SfXk,,,,,,,1,,,,,,,
13567,13567,4mmGxLTYZnw,,,,,,,0,,,,,,,
13569,13569,0sCeeplP7kA,SONY,SLT-A77V,250.0,,,1/320,1,0.0,0.0,,,2.0,,
13573,13573,n5hXarluTw0,,,,,,,1,,,,,,,
13583,13583,BywYl0Fp3pI,,,,,,,1,,,,,,,
13589,13589,GJpHVOKkTYM,,,,,,,0,,,,,,,
13595,13595,3mMZjU_BAJo,SONY,SLT-A77V,1600.0,,,30,1,1.0,1.0,,,0.0,,
13628,13628,VFTxZaIsDAs,Phase One A/S,PowerPhase FX,,,,,0,,,,,,,
13642,13642,tdUyC8pgjqo,,,,,,,1,,,,,,,
13644,13644,xm6esles7ds,,,,,,,1,,,,,,,
13650,13650,Tntzo5JpRxk,,NIKON D850,,,,,0,,,,,,,
13657,13657,WUhpW32kBek,,,,,,,0,,,,,,,
13662,13662,DCSZbabZb3U,,,,,,,1,,,,,,,
13667,13667,LOJTlybNSyU,,,,,,,0,,,,,,,
13668,13668,Hb6nGDgWztE,,,,,,,1,,,,,,,
13670,13670,AWQkKWta8Mg,,,,,,,1,,,,,,,
13681,13681,0n5uU9M_7p8,,,,,,,0,,,,,,,
13686,13686,cd05Lc5N7tE,,,,,,,0,,,,,,,
13691,13691,3uLnZ8hUBcw,SONY,ILCE-7M2,100.0,,,1/1600,1,0.0,0.0,,,2.0,,
13693,13693,8mJrhQNtolA,,,,,,,0,,,,,,,
13701,13701,US1kBah1F4s,,,,,,,0,,,,,,,
13704,13704,W14OJixQuSY,SONY,SLT-A77V,100.0,,,1/200,1,0.0,0.0,,,1.0,,
13706,13706,NstdpTWI2qM,,,,,,,0,,,,,,,
13710,13710,IZeAQG55l14,,,,,,,1,,,,,,,
13712,13712,CuJnCzmWJ-A,,,,,,,0,,,,,,,
13714,13714,-0YZgPxq04k,,,,,,,0,,,,,,,
13726,13726,lkI5VwexLrQ,,,,,,,0,,,,,,,
13731,13731,X1124i5xsEM,"FUJI PHOTO FILM CO., LTD.",SLP1000SE,,,,,1,,,,,,,
13732,13732,KCTtTjfE2Ew,,,,,,,0,,,,,,,
13753,13753,f9B6uiwrBWo,,,,,,,1,,,,,,,
13758,13758,nfqogBu747w,,,,,,,1,,,,,,,
13760,13760,cHuKZSqvKgo,Canon,Canon EOS 5D Mark IV,1250.0,,,1/200,1,1.0,1.0,,,1.0,,
13761,13761,UuVkBMbNSlM,,,,,,,0,,,,,,,
13762,13762,Gfb9TFFOcqw,,,,,,,0,,,,,,,
13764,13764,pJbCtL3F824,Canon,,,,,,0,,,,,,,
13767,13767,Tt1Wd0Sb1eo,Canon,Canon A-1,400.0,50.0,,,0,0.0,0.0,,,,0.0,1.0
13773,13773,C2yqyXU9r3k,,,,,,,0,,,,,,,
13777,13777,-WZagFQ27hg,,,,,,,0,,,,,,,
13792,13792,an-ex_KaPWE,,,,,,,1,,,,,,,
13797,13797,Ui8oRefm5Y8,,,,,,,1,,,,,,,
13808,13808,Vf87BfuLKO4,,,,,,,0,,,,,,,
13816,13816,Z4r8t1V2xRg,,,,,,,0,,,,,,,
13819,13819,YT6FcxERssE,SONY,ILCE-7M3,3200.0,,,25,0,1.0,2.0,,,0.0,,
13820,13820,KypNW49ED7k,,,,,,,1,,,,,,,
13822,13822,sSlG14y5psk,,,,,,,0,,,,,,,
13826,13826,J5ynisCwQqE,,,,,,,0,,,,,,,
13828,13828,3XRwG5D-Rq4,,,,,,,0,,,,,,,
13829,13829,70J4nzXT4CQ,,,,,,,1,,,,,,,
13833,13833,ccc0jP861H0,,,,,,,0,,,,,,,
13845,13845,FvtzUX__djs,Apple,iPhone,,,,,1,,,,,,,
13846,13846,IXOqNy-Ilv4,SONY,ILCE-7M3,6400.0,,,25,1,1.0,2.0,,,0.0,,
13857,13857,EIQHo5XPSwM,SONY,ILCE-6000,2000.0,,,25,0,1.0,2.0,,,0.0,,
13870,13870,yNGQ830uFB4,,,,,,,1,,,,,,,
13872,13872,a1uhrE1rTjs,,,,,,,1,,,,,,,
13873,13873,vngzm4P2BTs,,,,,,,0,,,,,,,
13884,13884,RKNE63GLNAo,,,,,,,1,,,,,,,
13885,13885,hrd2VPGFSwU,,,,,,,1,,,,,,,
13886,13886,P9G7dBP-7ZQ,,,,,,,1,,,,,,,
13889,13889,wSb8d-ke5-4,,,,,,,1,,,,,,,
13893,13893,IBEXUZBmlXg,,,,,,,1,,,,,,,
13894,13894,A6S-q3D67Ss,,,,,,,1,,,,,,,
13898,13898,jxG54Kyo7WQ,,,,,,,1,,,,,,,
13899,13899,DlCr9IujpJI,,,,,,,1,,,,,,,
13904,13904,tvicgTdh7Fg,,,,,,,1,,,,,,,
13911,13911,p-bkdO43shE,,,,,,,1,,,,,,,
13922,13922,kmF_Aq8gkp0,,,,,,,1,,,,,,,
13923,13923,6LpHENNvrms,,,,,,,1,,,,,,,
13926,13926,N-1XGL54pQg,SONY,NEX-7,400.0,,,1/100,1,0.0,0.0,,,1.0,,
13927,13927,6T7kfc3VitU,,,,,,,1,,,,,,,
13938,13938,9Ci0VKjx3Hk,NIKON CORPORATION,NIKON D5100,800.0,40.0,8.0,,1,1.0,1.0,1.0,2.0,,0.0,1.0
13939,13939,5qlegaTwZpM,,,,,,,1,,,,,,,
13948,13948,N4_Y4sGMI_8,Apple,iPad Mini 2,,,,,1,,,,,,,
13950,13950,xIdyajpQ6qo,,,,,,,1,,,,,,,
13956,13956,no-EShQ7s1A,Nikon,d3100,,,,,1,,,,,,,
13958,13958,PXGvsl0jQcE,,,,,,,1,,,,,,,
13959,13959,tNN6zkUnTgg,,,,,,,0,,,,,,,
13970,13970,vMt0fajokOg,,,,,,,1,,,,,,,
13973,13973,YRJrO0-OP1A,,,,,,,0,,,,,,,
13975,13975,L-2p8fapOA8,,,,,,,1,,,,,,,
13983,13983,VuBzplNNi0k,,,,,,,0,,,,,,,
13994,13994,AtH9GMAkfPE,,,,,,,0,,,,,,,
13996,13996,iP2S3hsCqeY,,,,,,,1,,,,,,,
14016,14016,V0Q7NbdXBhw,,,,,,,1,,,,,,,
14022,14022,ps2daRcXYes,,,,,,,1,,,,,,,
14023,14023,Jztmx9yqjBw,SONY,ILCE-7S,25600.0,,,8,1,1.0,2.0,,,0.0,,
14025,14025,3Ku0e3k9qXU,,,,,,,1,,,,,,,
14041,14041,xnyXLEyE8L0,SONY,NEX-5R,400.0,,,1/160,1,0.0,0.0,,,1.0,,
14043,14043,vUNQaTtZeOo,,,,,,,1,,,,,,,
14048,14048,jlV2k_Fx0fc,,,,,,,0,,,,,,,
14054,14054,n6WON5FWXfc,,,,,,,1,,,,,,,
14062,14062,FCuJ_bVjrrs,,,,,,,0,,,,,,,
14066,14066,-2ii0_ctxpQ,Canon,Canon EOS 6D,100.0,,,1/80,1,0.0,0.0,,,1.0,,
14067,14067,twUvrKBcnFY,,,,,,,1,,,,,,,
14072,14072,J0ZgwnzQy1Y,,,100.0,,14.0,1/15,1,0.0,0.0,1.0,2.0,1.0,,
14082,14082,KEXUeZIev10,,,,,,,0,,,,,,,
14086,14086,CPo6qYvNsvM,,,,,,,1,,,,,,,
14090,14090,l7Wb6FXHIOQ,,,,,,,1,,,,,,,
14092,14092,h2ZQT8HTFXc,,,,,,,1,,,,,,,
14096,14096,8BmNurlVR6M,,,,,,,1,,,,,,,
14115,14115,goYWKFMrUBk,SONY,ILCE-7,100.0,,,1/30,1,0.0,0.0,,,1.0,,
14121,14121,HkZVyO9l_Ig,,,,,,,1,,,,,,,
14131,14131,oNflJCdmoA0,,,,,,,1,,,,,,,
14132,14132,NsojRZoIOx0,,,,,,,1,,,,,,,
14145,14145,F3FtTLqzl18,,,,,,,1,,,,,,,
14148,14148,v-xbxa28YGQ,,,,,,,0,,,,,,,
14151,14151,-hI5dX2ObAs,,,,,,,1,,,,,,,
14152,14152,76NywJh3Bck,,,,,,,1,,,,,,,
14157,14157,tqzqzH8hb5A,,,,,,,1,,,,,,,
14168,14168,6dC5tYPiD2s,,,,,,,0,,,,,,,
14170,14170,rTZW4f02zY8,,,,,,,1,,,,,,,
14181,14181,T86bARnzPBQ,,,,,,,1,,,,,,,
14182,14182,oRIFpNILJOU,,,,,,,1,,,,,,,
14183,14183,jDL5WFbQIbA,SONY,ILCE-6000,100.0,,,1/500,1,0.0,0.0,,,2.0,,
14191,14191,2nFk2-fvijw,Canon,,,,,,1,,,,,,,
14203,14203,pKnpMFEf50Y,SONY,ILCE-6300,100.0,,,1/400,1,0.0,0.0,,,2.0,,
14209,14209,GcwemPMayQg,,,,,,,1,,,,,,,
14212,14212,Fjy7lavh46o,,,,,,,1,,,,,,,
14213,14213,c5FohGHma9s,,,,,,,1,,,,,,,
14220,14220,BNHcxk1CDdw,SONY,ILCE-7,400.0,,,1/250,1,0.0,0.0,,,1.0,,
14223,14223,EmACXKd5zcI,SONY,ILCE-6000,100.0,,,15,1,0.0,0.0,,,0.0,,
14226,14226,IcP1BESqSWI,,,,,,,1,,,,,,,
14227,14227,YdeNI9QXCoc,,,,,,,0,,,,,,,
14243,14243,nBI8rOD87Sk,,,,,,,1,,,,,,,
14244,14244,DmOCkOnx-MQ,,,,,,,1,,,,,,,
14246,14246,1ecD6jYbC2o,,,,,,,1,,,,,,,
14248,14248,bHJ0fs-vn1Y,,,,,,,1,,,,,,,
14258,14258,hRCcgolBn88,,,,,,,1,,,,,,,
14259,14259,QELYdk58wOo,FUJIFILM,X-Pro2,400.0,50.0,,1/5400,1,0.0,0.0,,,2.0,0.0,1.0
14262,14262,qaxSjLbZPSA,,,,,,,1,,,,,,,
14270,14270,TFoZ93XScFM,Apple,iPad,,,,,1,,,,,,,
14289,14289,iXtJmvdZfgI,,,,,,,1,,,,,,,
14300,14300,yVK1HaC4L70,,,,,,,1,,,,,,,
14305,14305,F8YsnsT6_Lk,,,,,,,1,,,,,,,
14309,14309,f4N7UPRS3Lk,,,,,,,1,,,,,,,
14316,14316,tHh5asdZd1g,SONY,ILCE-7R,125.0,0.0,,1/125,0,0.0,0.0,,,1.0,,
14320,14320,17gZ2jmFnbA,SONY,ILCE-6300,100.0,,,20,1,0.0,0.0,,,0.0,,
14326,14326,XHZhI_Zy6TM,,,,,,,1,,,,,,,
14350,14350,v7daTKlZzaw,,,,,,,1,,,,,,,
14360,14360,zSJscpJBdPk,,,,,,,1,,,,,,,
14370,14370,76LxMoNfwY8,,,,,,,1,,,,,,,
14374,14374,pOXCQp3Bu6U,,,,,,,0,,,,,,,
14382,14382,KZBLsGi6Jdk,Canon,Canon EOS 7D,,,,,1,,,,,,,
14396,14396,7ZtPwmSKj6U,,,,,,,1,,,,,,,
14400,14400,NacnbMsZTdc,Apple,iPhone,,,,,1,,,,,,,
14413,14413,8oMJeVZv6l4,,,,,,,1,,,,,,,
14419,14419,BcMKWC1YmoM,,,,,,,1,,,,,,,
14423,14423,1vbrBzh-zNk,,,,,,,1,,,,,,,
14426,14426,sYtbXL9U7Vs,,,,,,,1,,,,,,,
14469,14469,KsomZsgjLSA,,,,,,,1,,,,,,,
14472,14472,Vvwp935MTD0,,,,,,,1,,,,,,,
14474,14474,3gzQBqrbt-s,FUJIFILM,X-T10,200.0,58.0,,30,1,0.0,0.0,,,0.0,0.0,1.0
14488,14488,NU8T8LHaeiA,,,,,,,1,,,,,,,
14500,14500,2kMgQkzlmHY,,,,,,,1,,,,,,,
14508,14508,JuLejnakAm0,SONY,ILCE-7SM2,3200.0,,,13,1,1.0,2.0,,,0.0,,
14510,14510,EzWXRdFkjx8,,,,,,,1,,,,,,,
14513,14513,BmBIAxoC3Kg,,,,,,,0,,,,,,,
14517,14517,LRdui1LP-7A,,,,,,,1,,,,,,,
14519,14519,eZhSAQbPrR0,,,,,,,0,,,,,,,
14527,14527,h0faiuiUFE4,,,,,,,1,,,,,,,
14560,14560,YBVQhHYVCjE,Panasonic,DMC-GH4,800.0,,,1/320,1,1.0,1.0,,,2.0,,
14563,14563,SbzwHkk3wF4,,,,,,,1,,,,,,,
14565,14565,iWh8vVPMkp0,,,,,,,1,,,,,,,
14580,14580,mnS6N54IOfE,,,,,,,1,,,,,,,
14583,14583,Rzj_f91nKXk,,,,,,,1,,,,,,,
14589,14589,F5OImWxy25E,,,,,,,1,,,,,,,
14602,14602,HohW0kgnE0s,,,,,,,0,,,,,,,
14604,14604,UkiFIZQk-7Q,,,,,,,1,,,,,,,
14609,14609,HA_Do8EMKt0,,,,,,,1,,,,,,,
14615,14615,g_JQLloezTM,Canon,Canon EOS 80D,,115.0,3.2,1/8000,0,,,0.0,1.0,2.0,1.0,2.0
14626,14626,6U3CTja6LZE,Canon,Canon EOS 7D Mark II,500.0,,,1/5000,0,1.0,1.0,,,2.0,,
14640,14640,joeYt1WNVWY,SONY,ILCE-6000,,,,,0,,,,,,,
14642,14642,2iOqib5eLE8,SONY,ILCE-7,1600.0,,,15,1,1.0,1.0,,,0.0,,
14643,14643,kC3WY6-jPiI,,,,,,,0,,,,,,,
